Card Id	Card Name	Set Name	other 	x	x	x	x	x	x	x	x	x
254	Dust of Moments	Future Sight	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
255	Even the Odds	Future Sight	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
256	Mercy Killing	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
257	Dream Fracture	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
258	Unnerving Assault	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
259	Moonhold	Eventide	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
260	Bant Charm	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
261	Esper Charm	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
262	Grixis Charm	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
263	Jund Charm	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
264	Naya Charm	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
265	Volcanic Fallout	Conflux	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
266	Filigree Fracture	Conflux	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
267	Double Negative	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
268	Intimidation Bolt	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
269	Flurry of Wings	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
270	Spell Contortion	Worldwake	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
271	Realms Uncharted	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
272	Dispense Justice	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
273	Halt Order	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
274	Choking Fumes	Mirrodin Besieged	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
275	White Sun's Zenith	Mirrodin Besieged	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
276	Blue Sun's Zenith	Mirrodin Besieged	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
277	Argent Mutation	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
278	Dismember	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
279	Beast Within	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
280	Midnight Haunting	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
281	Cackling Counterpart	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
282	Dissipate	Innistrad	not_legal	not_legal	legal	legal	legal	not_legal	legal	legal	legal	legal
283	Tribute to Hunger	Innistrad	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
284	Rush of Blood	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
285	Eaten by Spiders	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
286	Counterflux	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
287	Sphinx's Revelation	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
288	Hindervines	Gatecrash	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
289	Arrows of Justice	Gatecrash	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
290	Dragonshift	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
291	Render Silent	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
292	Restore the Peace	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
293	Showstopper	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
294	Dauntless Onslaught	Theros	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
295	Hero's Downfall	Theros	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
296	Fated Infatuation	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
297	Reap What Is Sown	Born of the Gods	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
298	Phalanx Formation	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
299	Hour of Need	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
300	Polymorphous Rush	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
301	Nightmarish End	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
302	Colossal Heroics	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
303	Consign to Dust	Journey into Nyx	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
304	Blinding Beam	Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
305	Override	Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
306	Regress	Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
307	Wail of the Nim	Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
308	Incite War	Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
309	Metal Fatigue	Darksteel	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
310	Machinate	Darksteel	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
311	Magnetic Flux	Darksteel	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
312	Vex	Darksteel	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
313	Barbed Lightning	Darksteel	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
314	Unforge	Darksteel	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
315	Armed Response	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
316	Ferocious Charge	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
317	Thoughtbind	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
318	Rend Spirit	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
319	Yamabushi's Flame	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
320	Oppressive Will	Saviors of Kamigawa	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
321	Boros Fury-Shield	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
322	Smash	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
323	Sundering Vitae	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
324	Perplex	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
325	Rally the Righteous	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
326	Withstand	Guildpact	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
327	Runeboggle	Guildpact	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
328	Douse in Gloom	Guildpact	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal	legal
329	Wildsize	Guildpact	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
330	Steeling Stance	Dissension	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
331	Fortify	Time Spiral	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
332	Bewilder	Time Spiral	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
333	Strangling Soot	Time Spiral	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
334	Orcish Cannonade	Time Spiral	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
335	Erratic Mutation	Planar Chaos	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
336	Venser's Diffusion	Future Sight	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
337	Footbottom Feast	Lorwyn	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
338	Lace with Moonglove	Lorwyn	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
339	Luminescent Rain	Morningtide	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
340	Consign to Dream	Shadowmoor	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
341	Oona's Grace	Eventide	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
342	Puncture Blast	Eventide	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
343	Unmake	Eventide	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
344	Fire at Will	Eventide	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
345	Snakeform	Eventide	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
346	Resounding Wave	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
347	Spell Snip	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
348	Resounding Thunder	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
349	Soul's Fire	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
350	Branching Bolt	Shards of Alara	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
351	Lapse of Certainty	Conflux	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
352	Drag Down	Conflux	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
353	Dark Temper	Conflux	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
354	Soul Manipulation	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
355	Violent Outburst	Alara Reborn	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
356	Bold Defense	Zendikar	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
357	Narrow Escape	Zendikar	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
358	Hideous End	Zendikar	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
359	Slaughter Cry	Zendikar	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
360	Harrow	Zendikar	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
361	Aether Tradewinds	Worldwake	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal	legal
362	Twitch	Worldwake	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
363	Tomb Hex	Worldwake	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
364	Repel the Darkness	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
365	Induce Despair	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
366	Last Kiss	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
367	Staggershock	Rise of the Eldrazi	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
368	Fulgent Distraction	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
369	Steady Progress	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
370	Stoic Rebuttal	Scars of Mirrodin	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
371	Master's Call	Mirrodin Besieged	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
372	Rally the Forces	Mirrodin Besieged	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
373	Pistus Strike	Mirrodin Besieged	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
374	Grim Affliction	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
375	Volt Charge	New Phyrexia	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
376	Rally the Peasants	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
377	Rebuke	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
378	Forbidden Alchemy	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
379	Frightful Delusion	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
380	Hysterical Blindness	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
381	Corpse Lunge	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
382	Brimstone Volley	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
383	Gnaw to the Bone	Innistrad	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
384	Spidery Grasp	Innistrad	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal	legal
385	Bar the Door	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
386	Gravepurge	Dark Ascension	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal	legal
387	Fires of Undeath	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
388	Clinging Mists	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
389	Crushing Vines	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
390	Wild Hunger	Dark Ascension	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
391	Leap of Faith	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
392	Crippling Chill	Avacyn Restored	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal	legal
393	Ghostly Flicker	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
394	Necrobite	Avacyn Restored	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal	legal
395	Natural End	Avacyn Restored	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
396	Avenging Arrow	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
397	Rootborn Defenses	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
398	Annihilating Fire	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
399	Aerial Predation	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
400	Auger Spree	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
401	Common Bond	Return to Ravnica	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
402	Massive Raid	Gatecrash	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
403	Predator's Rapport	Gatecrash	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
404	Psychic Strike	Gatecrash	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
405	Riot Control	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
406	Crypt Incursion	Dragon's Maze	not_legal	not_legal	not_legal	legal	legal	legal	legal	not_legal	legal	legal
407	Ray of Dissolution	Theros	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
408	Dissolve	Theros	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
409	Shredding Winds	Theros	not_legal	not_legal	not_legal	legal	legal	legal	legal	legal	legal	legal
410	Roar of the Kha	Mirrodin	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
411	Shrapnel Blast	Mirrodin	not_legal	not_legal	legal	legal	legal	not_legal	legal	legal	legal	legal
412	Purge	Darksteel	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
413	Spectral Shift	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
414	Devour in Shadow	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
415	Plunge into Darkness	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
416	Tel-Jilad Justice	Fifth Dawn	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
417	Squelch	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
418	Sideswipe	Champions of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
419	Hero's Demise	Betrayers of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
420	Twincast	Saviors of Kamigawa	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
421	Bathe in Light	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
422	Remand	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
423	Reroute	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
424	Lightning Helix	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
425	Shadow of Doubt	Ravnica: City of Guilds	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	not_legal	legal	legal
426	To Arms!	Guildpact	not_legal	not_legal	not_legal	legal	legal	not_legal	legal	legal	legal	legal
